"Drainage","River","Date","AvgOfAvg Daily Temp","AvgOfAvg Daily Discharge","AvgOfTotal Rain"
"WEST","WEST BROOK",3/1/1999 0:00:00,1.32,1.92,
"WEST","WEST BROOK",3/2/1999 0:00:00,1.77,0.89,
"WEST","WEST BROOK",3/3/1999 0:00:00,1.84,0.64,
"WEST","WEST BROOK",3/4/1999 0:00:00,1.10,9.76,
"WEST","WEST BROOK",3/5/1999 0:00:00,1.35,1.79,
"WEST","WEST BROOK",3/6/1999 0:00:00,0.67,0.96,
"WEST","WEST BROOK",3/7/1999 0:00:00,0.28,0.75,
"WEST","WEST BROOK",3/8/1999 0:00:00,0.07,0.60,
"WEST","WEST BROOK",3/9/1999 0:00:00,0.50,0.55,
"WEST","WEST BROOK",3/10/1999 0:00:00,0.87,0.47,
"WEST","WEST BROOK",3/11/1999 0:00:00,1.23,0.41,
"WEST","WEST BROOK",3/12/1999 0:00:00,1.27,0.36,
"WEST","WEST BROOK",3/13/1999 0:00:00,1.79,0.33,
"WEST","WEST BROOK",3/14/1999 0:00:00,2.22,0.35,
"WEST","WEST BROOK",3/15/1999 0:00:00,1.26,0.42,
"WEST","WEST BROOK",3/16/1999 0:00:00,1.76,0.36,
"WEST","WEST BROOK",3/17/1999 0:00:00,2.82,0.42,
"WEST","WEST BROOK",3/18/1999 0:00:00,3.13,0.68,
"WEST","WEST BROOK",3/19/1999 0:00:00,2.74,0.72,
"WEST","WEST BROOK",3/20/1999 0:00:00,2.63,0.49,
"WEST","WEST BROOK",3/21/1999 0:00:00,2.72,0.45,
"WEST","WEST BROOK",3/22/1999 0:00:00,2.57,14.89,
"WEST","WEST BROOK",3/23/1999 0:00:00,2.95,2.63,
"WEST","WEST BROOK",3/24/1999 0:00:00,3.00,1.52,
"WEST","WEST BROOK",3/25/1999 0:00:00,3.40,1.20,
"WEST","WEST BROOK",3/26/1999 0:00:00,3.34,0.94,
"WEST","WEST BROOK",3/27/1999 0:00:00,3.93,0.82,
"WEST","WEST BROOK",3/28/1999 0:00:00,3.98,0.95,
"WEST","WEST BROOK",3/29/1999 0:00:00,4.78,0.92,
"WEST","WEST BROOK",3/30/1999 0:00:00,4.79,0.80,
"WEST","WEST BROOK",3/31/1999 0:00:00,5.29,0.65,
"WEST","WEST BROOK",4/1/1999 0:00:00,5.42,0.59,
"WEST","WEST BROOK",4/2/1999 0:00:00,6.13,0.54,
"WEST","WEST BROOK",4/3/1999 0:00:00,5.97,0.46,
"WEST","WEST BROOK",4/4/1999 0:00:00,6.00,0.41,
"WEST","WEST BROOK",4/5/1999 0:00:00,5.62,0.35,
"WEST","WEST BROOK",4/6/1999 0:00:00,6.48,0.32,
"WEST","WEST BROOK",4/7/1999 0:00:00,7.77,0.29,
"WEST","WEST BROOK",4/8/1999 0:00:00,8.27,0.26,
"WEST","WEST BROOK",4/9/1999 0:00:00,7.22,0.22,
"WEST","WEST BROOK",4/10/1999 0:00:00,7.09,0.22,
"WEST","WEST BROOK",4/11/1999 0:00:00,6.18,0.19,
"WEST","WEST BROOK",4/12/1999 0:00:00,7.09,0.18,
"WEST","WEST BROOK",4/13/1999 0:00:00,6.47,0.16,
"WEST","WEST BROOK",4/14/1999 0:00:00,6.95,0.15,
"WEST","WEST BROOK",4/15/1999 0:00:00,7.47,0.14,
"WEST","WEST BROOK",4/16/1999 0:00:00,6.47,0.14,
"WEST","WEST BROOK",4/17/1999 0:00:00,6.78,0.24,
"WEST","WEST BROOK",4/18/1999 0:00:00,8.10,0.18,
"WEST","WEST BROOK",4/19/1999 0:00:00,8.05,0.14,
"WEST","WEST BROOK",4/20/1999 0:00:00,7.75,0.13,
"WEST","WEST BROOK",4/21/1999 0:00:00,8.22,0.12,
"WEST","WEST BROOK",4/22/1999 0:00:00,7.88,0.12,
"WEST","WEST BROOK",4/23/1999 0:00:00,7.75,0.21,
"WEST","WEST BROOK",4/24/1999 0:00:00,7.26,0.25,
"WEST","WEST BROOK",4/25/1999 0:00:00,7.23,0.15,
"WEST","WEST BROOK",4/26/1999 0:00:00,8.03,0.12,
"WEST","WEST BROOK",4/27/1999 0:00:00,8.00,0.11,
"WEST","WEST BROOK",4/28/1999 0:00:00,8.11,0.10,
"WEST","WEST BROOK",4/29/1999 0:00:00,8.37,0.09,
"WEST","WEST BROOK",4/30/1999 0:00:00,9.73,0.09,
"WEST","WEST BROOK",5/1/1999 0:00:00,9.91,0.08,
"WEST","WEST BROOK",5/2/1999 0:00:00,10.62,0.07,
"WEST","WEST BROOK",5/3/1999 0:00:00,10.22,0.07,
"WEST","WEST BROOK",5/4/1999 0:00:00,9.98,0.09,
"WEST","WEST BROOK",5/5/1999 0:00:00,10.99,0.25,
"WEST","WEST BROOK",5/6/1999 0:00:00,12.31,0.22,
"WEST","WEST BROOK",5/7/1999 0:00:00,12.39,0.14,
"WEST","WEST BROOK",5/8/1999 0:00:00,12.11,0.13,
"WEST","WEST BROOK",5/9/1999 0:00:00,12.51,0.20,
"WEST","WEST BROOK",5/10/1999 0:00:00,11.89,0.12,
"WEST","WEST BROOK",5/11/1999 0:00:00,10.83,0.09,
"WEST","WEST BROOK",5/12/1999 0:00:00,10.32,0.08,
"WEST","WEST BROOK",5/13/1999 0:00:00,9.88,0.06,
"WEST","WEST BROOK",5/14/1999 0:00:00,10.17,0.06,
"WEST","WEST BROOK",5/15/1999 0:00:00,10.71,0.05,
"WEST","WEST BROOK",5/16/1999 0:00:00,10.74,0.05,
"WEST","WEST BROOK",5/17/1999 0:00:00,11.21,0.04,
"WEST","WEST BROOK",5/18/1999 0:00:00,11.70,0.04,
"WEST","WEST BROOK",5/19/1999 0:00:00,12.43,0.14,
"WEST","WEST BROOK",5/20/1999 0:00:00,15.02,1.75,
"WEST","WEST BROOK",5/21/1999 0:00:00,14.15,0.36,
"WEST","WEST BROOK",5/22/1999 0:00:00,13.83,0.17,
"WEST","WEST BROOK",5/23/1999 0:00:00,13.21,0.14,
"WEST","WEST BROOK",5/24/1999 0:00:00,13.96,1.08,
"WEST","WEST BROOK",5/25/1999 0:00:00,14.12,1.11,
"WEST","WEST BROOK",5/26/1999 0:00:00,12.77,0.43,
"WEST","WEST BROOK",5/27/1999 0:00:00,12.69,0.30,
"WEST","WEST BROOK",5/28/1999 0:00:00,13.07,0.20,
"WEST","WEST BROOK",5/29/1999 0:00:00,14.09,0.14,
"WEST","WEST BROOK",5/30/1999 0:00:00,14.90,0.11,
"WEST","WEST BROOK",5/31/1999 0:00:00,15.45,0.10,
"WEST","WEST BROOK",6/1/1999 0:00:00,15.71,0.08,
"WEST","WEST BROOK",6/2/1999 0:00:00,16.03,0.06,
"WEST","WEST BROOK",6/3/1999 0:00:00,16.28,0.06,
"WEST","WEST BROOK",6/4/1999 0:00:00,14.70,0.05,
"WEST","WEST BROOK",6/5/1999 0:00:00,13.62,0.04,
"WEST","WEST BROOK",6/6/1999 0:00:00,14.10,0.04,
"WEST","WEST BROOK",6/7/1999 0:00:00,16.08,0.05,
"WEST","WEST BROOK",6/8/1999 0:00:00,16.99,0.04,
"WEST","WEST BROOK",6/9/1999 0:00:00,15.09,0.04,
"WEST","WEST BROOK",6/10/1999 0:00:00,14.14,0.03,
"WEST","WEST BROOK",6/11/1999 0:00:00,13.15,0.03,
"WEST","WEST BROOK",6/12/1999 0:00:00,13.74,0.02,
"WEST","WEST BROOK",6/13/1999 0:00:00,15.20,0.03,
"WEST","WEST BROOK",6/14/1999 0:00:00,15.74,0.03,
"WEST","WEST BROOK",6/15/1999 0:00:00,15.31,0.03,
"WEST","WEST BROOK",6/16/1999 0:00:00,13.38,0.02,
"WEST","WEST BROOK",6/17/1999 0:00:00,13.22,0.02,
"WEST","WEST BROOK",6/18/1999 0:00:00,13.27,0.02,
"WEST","WEST BROOK",6/19/1999 0:00:00,13.42,0.02,
"WEST","WEST BROOK",6/20/1999 0:00:00,14.01,0.01,
"WEST","WEST BROOK",6/21/1999 0:00:00,13.87,0.01,
"WEST","WEST BROOK",6/22/1999 0:00:00,14.57,0.01,
"WEST","WEST BROOK",6/23/1999 0:00:00,15.37,0.01,
"WEST","WEST BROOK",6/24/1999 0:00:00,15.84,0.01,
"WEST","WEST BROOK",6/25/1999 0:00:00,15.21,0.01,
"WEST","WEST BROOK",6/26/1999 0:00:00,16.13,0.01,
"WEST","WEST BROOK",6/27/1999 0:00:00,16.52,9.79931783902133e-03,
"WEST","WEST BROOK",6/28/1999 0:00:00,18.44,0.01,
"WEST","WEST BROOK",6/29/1999 0:00:00,18.74,0.99,
"WEST","WEST BROOK",6/30/1999 0:00:00,16.87,0.49,
"WEST","WEST BROOK",7/1/1999 0:00:00,16.40,0.12,
"WEST","WEST BROOK",7/2/1999 0:00:00,17.19,0.10,
"WEST","WEST BROOK",7/3/1999 0:00:00,17.17,0.06,
"WEST","WEST BROOK",7/4/1999 0:00:00,18.09,0.15,
"WEST","WEST BROOK",7/5/1999 0:00:00,19.01,0.10,
"WEST","WEST BROOK",7/6/1999 0:00:00,19.63,0.06,
"WEST","WEST BROOK",7/7/1999 0:00:00,18.41,0.09,
"WEST","WEST BROOK",7/8/1999 0:00:00,16.45,0.04,1.00
"WEST","WEST BROOK",7/9/1999 0:00:00,15.38,0.03,1.00
"WEST","WEST BROOK",7/10/1999 0:00:00,16.46,0.03,1.39
"WEST","WEST BROOK",7/11/1999 0:00:00,15.25,0.02,
"WEST","WEST BROOK",7/12/1999 0:00:00,14.99,0.02,
"WEST","WEST BROOK",7/13/1999 0:00:00,15.35,0.01,
"WEST","WEST BROOK",7/14/1999 0:00:00,15.04,0.01,
"WEST","WEST BROOK",7/15/1999 0:00:00,15.88,0.01,
"WEST","WEST BROOK",7/16/1999 0:00:00,17.16,0.01,
"WEST","WEST BROOK",7/17/1999 0:00:00,18.17,0.01,
"WEST","WEST BROOK",7/18/1999 0:00:00,18.66,0.02,
"WEST","WEST BROOK",7/19/1999 0:00:00,17.79,0.02,2.79
"WEST","WEST BROOK",7/20/1999 0:00:00,17.09,0.02,
"WEST","WEST BROOK",7/21/1999 0:00:00,16.14,0.02,
"WEST","WEST BROOK",7/22/1999 0:00:00,17.48,0.01,
"WEST","WEST BROOK",7/23/1999 0:00:00,18.28,0.01,
"WEST","WEST BROOK",7/24/1999 0:00:00,18.22,0.01,
"WEST","WEST BROOK",7/25/1999 0:00:00,18.63,9.9487394128831e-03,
"WEST","WEST BROOK",7/26/1999 0:00:00,18.34,0.01,0.60
"WEST","WEST BROOK",7/27/1999 0:00:00,18.43,0.01,
"WEST","WEST BROOK",7/28/1999 0:00:00,17.82,9.79931783902133e-03,
"WEST","WEST BROOK",7/29/1999 0:00:00,17.75,7.20933969315761e-03,1.00
"WEST","WEST BROOK",7/30/1999 0:00:00,18.52,6.93394950476751e-03,0.40
"WEST","WEST BROOK",7/31/1999 0:00:00,19.33,6.2571974965776e-03,
"WEST","WEST BROOK",8/1/1999 0:00:00,19.70,5.85947269676276e-03,
"WEST","WEST BROOK",8/2/1999 0:00:00,18.20,5.08376749851673e-03,
"WEST","WEST BROOK",8/3/1999 0:00:00,17.06,4.95714682787219e-03,
"WEST","WEST BROOK",8/4/1999 0:00:00,16.85,4.33605940469409e-03,
"WEST","WEST BROOK",8/5/1999 0:00:00,17.44,4.70627642001205e-03,
"WEST","WEST BROOK",8/6/1999 0:00:00,17.15,4.09344140102865e-03,0.40
"WEST","WEST BROOK",8/7/1999 0:00:00,16.45,3.38685564402329e-03,0.20
"WEST","WEST BROOK",8/8/1999 0:00:00,15.97,3.27234560570573e-03,2.40
"WEST","WEST BROOK",8/9/1999 0:00:00,16.00,3.61872674949153e-03,
"WEST","WEST BROOK",8/10/1999 0:00:00,15.37,3.61872674949153e-03,
"WEST","WEST BROOK",8/11/1999 0:00:00,15.43,4.5820478218078e-03,0.60
"WEST","WEST BROOK",8/12/1999 0:00:00,16.70,4.5820478218078e-03,
"WEST","WEST BROOK",8/13/1999 0:00:00,17.18,4.33605940469409e-03,0.20
"WEST","WEST BROOK",8/14/1999 0:00:00,18.22,0.02,13.00
"WEST","WEST BROOK",8/15/1999 0:00:00,16.87,0.02,3.59
"WEST","WEST BROOK",8/16/1999 0:00:00,16.42,0.01,0.20
"WEST","WEST BROOK",8/17/1999 0:00:00,17.61,8.33641246153944e-03,
"WEST","WEST BROOK",8/18/1999 0:00:00,17.88,6.2571974965776e-03,0.40
"WEST","WEST BROOK",8/19/1999 0:00:00,16.83,5.46825147710079e-03,0.20
"WEST","WEST BROOK",8/20/1999 0:00:00,16.38,4.458638317984e-03,0.80
"WEST","WEST BROOK",8/21/1999 0:00:00,15.00,0.01,10.80
"WEST","WEST BROOK",8/22/1999 0:00:00,14.90,0.01,0.20
"WEST","WEST BROOK",8/23/1999 0:00:00,15.38,0.01,
"WEST","WEST BROOK",8/24/1999 0:00:00,15.79,7.62728398007796e-03,
"WEST","WEST BROOK",8/25/1999 0:00:00,16.12,6.12391355188533e-03,0.60
"WEST","WEST BROOK",8/26/1999 0:00:00,16.08,5.99133597323473e-03,1.00
"WEST","WEST BROOK",8/27/1999 0:00:00,16.48,0.03,20.00
"WEST","WEST BROOK",8/28/1999 0:00:00,17.32,0.10,
"WEST","WEST BROOK",8/29/1999 0:00:00,16.93,0.02,
"WEST","WEST BROOK",8/30/1999 0:00:00,14.97,0.01,
"WEST","WEST BROOK",8/31/1999 0:00:00,14.79,8.05091244997131e-03,
"WEST","WEST BROOK",9/1/1999 0:00:00,14.45,6.39118008628146e-03,
"WEST","WEST BROOK",9/2/1999 0:00:00,15.24,5.33932942671487e-03,
"WEST","WEST BROOK",9/3/1999 0:00:00,15.78,4.95714682787219e-03,
"WEST","WEST BROOK",9/4/1999 0:00:00,16.49,4.458638317984e-03,
"WEST","WEST BROOK",9/5/1999 0:00:00,17.08,3.97342744266726e-03,
"WEST","WEST BROOK",9/6/1999 0:00:00,17.81,0.26,60.20
"WEST","WEST BROOK",9/7/1999 0:00:00,18.31,1.21,13.00
"WEST","WEST BROOK",9/8/1999 0:00:00,18.02,0.17,0.20
"WEST","WEST BROOK",9/9/1999 0:00:00,18.02,0.07,
"WEST","WEST BROOK",9/10/1999 0:00:00,18.25,0.85,40.59
"WEST","WEST BROOK",9/11/1999 0:00:00,16.83,0.57,0.20
"WEST","WEST BROOK",9/12/1999 0:00:00,15.09,0.14,
"WEST","WEST BROOK",9/13/1999 0:00:00,14.78,0.07,
"WEST","WEST BROOK",9/14/1999 0:00:00,15.26,0.05,
"WEST","WEST BROOK",9/15/1999 0:00:00,15.92,0.04,7.80
"WEST","WEST BROOK",9/16/1999 0:00:00,15.35,3.86,129.19
"WEST","WEST BROOK",9/17/1999 0:00:00,16.00,14.17,4.00
"WEST","WEST BROOK",9/18/1999 0:00:00,15.41,1.75,
"WEST","WEST BROOK",9/19/1999 0:00:00,14.24,0.85,
"WEST","WEST BROOK",9/20/1999 0:00:00,14.11,0.56,
"WEST","WEST BROOK",9/21/1999 0:00:00,14.24,0.61,11.39
"WEST","WEST BROOK",9/22/1999 0:00:00,13.80,0.96,1.60
"WEST","WEST BROOK",9/23/1999 0:00:00,12.79,0.62,
"WEST","WEST BROOK",9/24/1999 0:00:00,12.96,0.37,
"WEST","WEST BROOK",9/25/1999 0:00:00,13.31,0.29,1.00
"WEST","WEST BROOK",9/26/1999 0:00:00,11.98,0.22,
"WEST","WEST BROOK",9/27/1999 0:00:00,12.26,0.19,
"WEST","WEST BROOK",9/28/1999 0:00:00,13.38,0.20,
"WEST","WEST BROOK",9/29/1999 0:00:00,14.09,0.20,
"WEST","WEST BROOK",9/30/1999 0:00:00,14.55,0.63,22.60
"WEST","WEST BROOK",10/1/1999 0:00:00,12.92,0.53,
"WEST","WEST BROOK",10/2/1999 0:00:00,12.09,0.26,
"WEST","WEST BROOK",10/3/1999 0:00:00,12.20,0.19,
"WEST","WEST BROOK",10/4/1999 0:00:00,11.06,0.65,19.79
"WEST","WEST BROOK",10/5/1999 0:00:00,10.70,0.61,
"WEST","WEST BROOK",10/6/1999 0:00:00,9.39,0.32,
"WEST","WEST BROOK",10/7/1999 0:00:00,7.86,0.23,0.20
"WEST","WEST BROOK",10/8/1999 0:00:00,7.57,0.20,
"WEST","WEST BROOK",10/9/1999 0:00:00,10.18,0.23,4.40
"WEST","WEST BROOK",10/10/1999 0:00:00,10.62,0.26,8.80
"WEST","WEST BROOK",10/11/1999 0:00:00,11.52,0.41,0.80
"WEST","WEST BROOK",10/12/1999 0:00:00,10.06,0.24,
"WEST","WEST BROOK",10/13/1999 0:00:00,9.98,0.20,
"WEST","WEST BROOK",10/14/1999 0:00:00,10.60,0.33,9.80
"WEST","WEST BROOK",10/15/1999 0:00:00,8.18,0.33,
"WEST","WEST BROOK",10/16/1999 0:00:00,8.83,0.27,
"WEST","WEST BROOK",10/17/1999 0:00:00,10.59,0.25,0.80
"WEST","WEST BROOK",10/18/1999 0:00:00,10.53,0.26,2.20
"WEST","WEST BROOK",10/19/1999 0:00:00,7.97,0.17,
"WEST","WEST BROOK",10/20/1999 0:00:00,8.15,0.27,13.39
"WEST","WEST BROOK",10/21/1999 0:00:00,8.02,0.38,
"WEST","WEST BROOK",10/22/1999 0:00:00,7.60,0.22,5.59
"WEST","WEST BROOK",10/23/1999 0:00:00,9.29,1.47,16.60
"WEST","WEST BROOK",10/24/1999 0:00:00,8.60,0.63,
"WEST","WEST BROOK",10/25/1999 0:00:00,7.47,0.34,
"WEST","WEST BROOK",10/26/1999 0:00:00,7.29,0.26,
"WEST","WEST BROOK",10/27/1999 0:00:00,7.44,0.22,0.60
"WEST","WEST BROOK",10/28/1999 0:00:00,6.85,0.20,
"WEST","WEST BROOK",10/29/1999 0:00:00,7.17,0.19,
"WEST","WEST BROOK",10/30/1999 0:00:00,7.80,0.18,
"WEST","WEST BROOK",10/31/1999 0:00:00,9.71,0.17,
"WEST","WEST BROOK",11/1/1999 0:00:00,9.45,0.16,
"WEST","WEST BROOK",11/2/1999 0:00:00,9.58,0.21,26.00
"WEST","WEST BROOK",11/3/1999 0:00:00,11.45,2.77,12.19
"WEST","WEST BROOK",11/4/1999 0:00:00,8.41,0.77,
"WEST","WEST BROOK",11/5/1999 0:00:00,7.29,0.45,0.20
"WEST","WEST BROOK",11/6/1999 0:00:00,7.57,0.34,
"WEST","WEST BROOK",11/7/1999 0:00:00,6.42,0.29,
"WEST","WEST BROOK",11/8/1999 0:00:00,4.86,0.25,
"WEST","WEST BROOK",11/9/1999 0:00:00,5.72,0.23,
"WEST","WEST BROOK",11/10/1999 0:00:00,7.76,0.22,0.40
"WEST","WEST BROOK",11/11/1999 0:00:00,6.92,0.20,
"WEST","WEST BROOK",11/12/1999 0:00:00,4.70,0.19,
"WEST","WEST BROOK",11/13/1999 0:00:00,6.07,0.19,0.20
"WEST","WEST BROOK",11/14/1999 0:00:00,6.24,0.18,1.20
"WEST","WEST BROOK",11/15/1999 0:00:00,5.71,0.18,
"WEST","WEST BROOK",11/16/1999 0:00:00,4.02,0.17,
"WEST","WEST BROOK",11/17/1999 0:00:00,3.28,0.16,
"WEST","WEST BROOK",11/18/1999 0:00:00,3.65,0.15,
"WEST","WEST BROOK",11/19/1999 0:00:00,4.73,0.14,
"WEST","WEST BROOK",11/20/1999 0:00:00,6.20,0.14,4.19
"WEST","WEST BROOK",11/21/1999 0:00:00,6.91,0.20,0.20
"WEST","WEST BROOK",11/22/1999 0:00:00,7.53,0.16,
"WEST","WEST BROOK",11/23/1999 0:00:00,8.59,0.15,
"WEST","WEST BROOK",11/24/1999 0:00:00,9.39,0.15,1.00
"WEST","WEST BROOK",11/25/1999 0:00:00,8.83,0.14,3.00
"WEST","WEST BROOK",11/26/1999 0:00:00,8.15,0.22,12.00
"WEST","WEST BROOK",11/27/1999 0:00:00,9.06,1.19,12.39
"WEST","WEST BROOK",11/28/1999 0:00:00,6.90,0.54,0.20
"WEST","WEST BROOK",11/29/1999 0:00:00,5.67,0.29,
"WEST","WEST BROOK",11/30/1999 0:00:00,4.06,0.22,
"WEST","WEST BROOK",12/1/1999 0:00:00,1.97,0.19,
"WEST","WEST BROOK",12/2/1999 0:00:00,2.10,0.17,
"WEST","WEST BROOK",12/3/1999 0:00:00,3.49,0.17,
"WEST","WEST BROOK",12/4/1999 0:00:00,4.46,0.17,1.20
"WEST","WEST BROOK",12/5/1999 0:00:00,5.40,0.17,
"WEST","WEST BROOK",12/6/1999 0:00:00,6.51,0.21,6.59
"WEST","WEST BROOK",12/7/1999 0:00:00,6.53,0.33,2.20
"WEST","WEST BROOK",12/8/1999 0:00:00,4.22,0.22,
"WEST","WEST BROOK",12/9/1999 0:00:00,3.33,0.19,0.20
"WEST","WEST BROOK",12/10/1999 0:00:00,3.45,0.18,4.19
"WEST","WEST BROOK",12/11/1999 0:00:00,3.30,0.23,0.20
"WEST","WEST BROOK",12/12/1999 0:00:00,2.53,0.18,
"WEST","WEST BROOK",12/13/1999 0:00:00,2.74,0.17,0.60
"WEST","WEST BROOK",12/14/1999 0:00:00,3.56,0.18,8.60
"WEST","WEST BROOK",12/15/1999 0:00:00,3.76,0.48,7.40
"WEST","WEST BROOK",12/16/1999 0:00:00,4.30,0.45,1.79
"WEST","WEST BROOK",12/17/1999 0:00:00,3.37,0.31,0.40
"WEST","WEST BROOK",12/18/1999 0:00:00,1.92,0.22,
"WEST","WEST BROOK",12/19/1999 0:00:00,0.89,0.18,
"WEST","WEST BROOK",12/20/1999 0:00:00,1.07,0.19,9.00
"WEST","WEST BROOK",12/21/1999 0:00:00,2.91,0.75,1.20
"WEST","WEST BROOK",12/22/1999 0:00:00,2.43,0.41,
"WEST","WEST BROOK",12/23/1999 0:00:00,1.19,0.21,
"WEST","WEST BROOK",12/24/1999 0:00:00,0.43,0.16,
"WEST","WEST BROOK",12/25/1999 0:00:00,0.11,0.15,
"WEST","WEST BROOK",12/26/1999 0:00:00,0.16,0.15,
"WEST","WEST BROOK",12/27/1999 0:00:00,0.29,0.15,
"WEST","WEST BROOK",12/28/1999 0:00:00,0.11,0.15,
"WEST","WEST BROOK",12/29/1999 0:00:00,0.19,0.15,
"WEST","WEST BROOK",12/30/1999 0:00:00,0.96,0.16,
"WEST","WEST BROOK",12/31/1999 0:00:00,1.12,0.14,
"WEST","WEST BROOK",1/1/2000 0:00:00,0.87,0.14,
"WEST","WEST BROOK",1/2/2000 0:00:00,1.81,0.14,0.60
"WEST","WEST BROOK",1/3/2000 0:00:00,3.06,0.16,4.19
"WEST","WEST BROOK",1/4/2000 0:00:00,3.46,0.27,11.19
"WEST","WEST BROOK",1/5/2000 0:00:00,2.29,0.54,0.60
"WEST","WEST BROOK",1/6/2000 0:00:00,0.64,0.22,
"WEST","WEST BROOK",1/7/2000 0:00:00,1.25,0.20,
"WEST","WEST BROOK",1/8/2000 0:00:00,1.17,0.17,0.40
"WEST","WEST BROOK",1/9/2000 0:00:00,1.38,0.16,
"WEST","WEST BROOK",1/10/2000 0:00:00,2.46,0.39,23.20
"WEST","WEST BROOK",1/11/2000 0:00:00,3.11,1.13,0.20
"WEST","WEST BROOK",1/12/2000 0:00:00,1.48,0.42,0.40
"WEST","WEST BROOK",1/13/2000 0:00:00,0.53,0.28,
"WEST","WEST BROOK",1/14/2000 0:00:00,-0.37,0.23,0.80
"WEST","WEST BROOK",1/15/2000 0:00:00,-0.37,0.24,0.60
"WEST","WEST BROOK",1/16/2000 0:00:00,-0.37,0.26,0.60
"WEST","WEST BROOK",1/17/2000 0:00:00,-0.37,0.23,
"WEST","WEST BROOK",1/18/2000 0:00:00,-0.37,0.18,
"WEST","WEST BROOK",1/19/2000 0:00:00,-0.37,0.17,0.20
"WEST","WEST BROOK",1/20/2000 0:00:00,-0.37,0.15,
"WEST","WEST BROOK",1/21/2000 0:00:00,-0.34,0.14,
"WEST","WEST BROOK",1/22/2000 0:00:00,-0.37,0.13,
"WEST","WEST BROOK",1/23/2000 0:00:00,-0.35,0.13,
"WEST","WEST BROOK",1/24/2000 0:00:00,-0.21,0.12,1.00
"WEST","WEST BROOK",1/25/2000 0:00:00,-0.37,0.12,
"WEST","WEST BROOK",1/26/2000 0:00:00,-0.15,0.11,
"WEST","WEST BROOK",1/27/2000 0:00:00,0.02,0.10,
"WEST","WEST BROOK",1/28/2000 0:00:00,-0.04,0.10,0.20
"WEST","WEST BROOK",1/29/2000 0:00:00,0.07,0.10,0.60
"WEST","WEST BROOK",1/30/2000 0:00:00,0.24,0.10,1.39
"WEST","WEST BROOK",1/31/2000 0:00:00,0.40,0.10,0.20
"WEST","WEST BROOK",2/1/2000 0:00:00,0.55,0.10,0.40
"WEST","WEST BROOK",2/2/2000 0:00:00,0.51,0.10,
"WEST","WEST BROOK",2/3/2000 0:00:00,0.45,0.10,
"WEST","WEST BROOK",2/4/2000 0:00:00,0.65,0.10,
"WEST","WEST BROOK",2/5/2000 0:00:00,0.63,0.10,0.20
"WEST","WEST BROOK",2/6/2000 0:00:00,0.63,0.11,
"WEST","WEST BROOK",2/7/2000 0:00:00,0.71,0.12,
"WEST","WEST BROOK",2/8/2000 0:00:00,0.32,0.09,0.20
"WEST","WEST BROOK",2/9/2000 0:00:00,0.32,0.09,2.00
"WEST","WEST BROOK",2/10/2000 0:00:00,0.72,0.10,1.39
"WEST","WEST BROOK",2/11/2000 0:00:00,0.75,0.10,2.59
"WEST","WEST BROOK",2/12/2000 0:00:00,0.40,0.10,
"WEST","WEST BROOK",2/13/2000 0:00:00,0.21,0.16,0.20
"WEST","WEST BROOK",2/14/2000 0:00:00,-0.13,0.19,25.79
"WEST","WEST BROOK",2/15/2000 0:00:00,0.20,0.31,0.60
"WEST","WEST BROOK",2/16/2000 0:00:00,0.61,0.28,1.39
"WEST","WEST BROOK",2/17/2000 0:00:00,0.24,0.24,
"WEST","WEST BROOK",2/18/2000 0:00:00,-0.35,0.33,
"WEST","WEST BROOK",2/19/2000 0:00:00,-0.04,1.71,
"WEST","WEST BROOK",2/20/2000 0:00:00,0.67,0.30,1.60
"WEST","WEST BROOK",2/21/2000 0:00:00,0.68,0.14,1.00
"WEST","WEST BROOK",2/22/2000 0:00:00,0.63,0.14,4.80
"WEST","WEST BROOK",2/23/2000 0:00:00,1.01,0.12,5.19
"WEST","WEST BROOK",2/24/2000 0:00:00,1.23,0.20,1.20
"WEST","WEST BROOK",2/25/2000 0:00:00,0.19,0.54,15.39
"WEST","WEST BROOK",2/26/2000 0:00:00,1.13,0.77,4.00
"WEST","WEST BROOK",2/27/2000 0:00:00,1.62,0.61,4.40
"WEST","WEST BROOK",2/28/2000 0:00:00,0.89,1.73,6.80
"WEST","WEST BROOK",2/29/2000 0:00:00,1.54,1.12,
"WEST","WEST BROOK",3/1/2000 0:00:00,1.76,0.76,0.20
"WEST","WEST BROOK",3/2/2000 0:00:00,2.01,0.71,0.20
"WEST","WEST BROOK",3/3/2000 0:00:00,1.72,0.58,
"WEST","WEST BROOK",3/4/2000 0:00:00,1.83,0.47,
"WEST","WEST BROOK",3/5/2000 0:00:00,2.29,0.44,
"WEST","WEST BROOK",3/6/2000 0:00:00,2.18,0.43,
"WEST","WEST BROOK",3/7/2000 0:00:00,2.45,0.41,
"WEST","WEST BROOK",3/8/2000 0:00:00,3.53,0.58,
"WEST","WEST BROOK",3/9/2000 0:00:00,3.97,0.66,4.40
"WEST","WEST BROOK",3/10/2000 0:00:00,3.94,0.89,0.20
"WEST","WEST BROOK",3/11/2000 0:00:00,2.52,0.75,18.00
"WEST","WEST BROOK",3/12/2000 0:00:00,2.50,2.51,24.20
"WEST","WEST BROOK",3/13/2000 0:00:00,2.52,1.31,4.40
"WEST","WEST BROOK",3/14/2000 0:00:00,2.77,0.78,0.60
"WEST","WEST BROOK",3/15/2000 0:00:00,3.56,0.73,
